era	allele_freq	allele_freq_bin_3	allele_freq_bin_5	chrpos	chromo	position	chr_len	chr_start	pos_cum	fdr	neg_log_10_fdr	p_value	test_statistic
Historical	5e-06	< 0.25	< 0.25	NC_043959.1:6177175	NC_043959.1	6177175	63264528	118958248	125135423	0.0301486808694441	1.52073168530341	0.0193077713956908	5.47342319938374
Modern	0.0112	< 0.25	< 0.25	NC_043959.1:6177175	NC_043959.1	6177175	63264528	118958248	125135423	0.0301486808694441	1.52073168530341	0.0193077713956908	5.47342319938374
Historical	5e-06	< 0.25	< 0.25	NC_043959.1:6177180	NC_043959.1	6177180	63264528	118958248	125135428	0.0250544985391273	1.60111428515337	0.0159544685931372	5.80788526765405
Modern	0.011706	< 0.25	< 0.25	NC_043959.1:6177180	NC_043959.1	6177180	63264528	118958248	125135428	0.0250544985391273	1.60111428515337	0.0159544685931372	5.80788526765405
Historical	5e-06	< 0.25	< 0.25	NC_043959.1:6177181	NC_043959.1	6177181	63264528	118958248	125135429	0.029978022197502	1.52319702315702	0.0191932640875866	5.48382062255827
Modern	0.011006	< 0.25	< 0.25	NC_043959.1:6177181	NC_043959.1	6177181	63264528	118958248	125135429	0.029978022197502	1.52319702315702	0.0191932640875866	5.48382062255827
Historical	3e-06	< 0.25	< 0.25	NC_043959.1:6177210	NC_043959.1	6177210	63264528	118958248	125135458	7.23479107428517e-05	4.14057400588498	2.81237132407607e-05	17.5406037113483
Modern	0.033575	< 0.25	< 0.25	NC_043959.1:6177210	NC_043959.1	6177210	63264528	118958248	125135458	7.23479107428517e-05	4.14057400588498	2.81237132407607e-05	17.5406037113483
Historical	4e-06	< 0.25	< 0.25	NC_043959.1:6179956	NC_043959.1	6179956	63264528	118958248	125138204	0.00642072567531291	2.19241588486358	0.00351908225376148	8.51666797894426
Modern	0.026857	< 0.25	< 0.25	NC_043959.1:6179956	NC_043959.1	6179956	63264528	118958248	125138204	0.00642072567531291	2.19241588486358	0.00351908225376148	8.51666797894426
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:6444061	NC_043959.1	6444061	63264528	118958248	125402309	0.0111064525364431	1.95442463501651	0.00662926389965957	7.37076736216892
Modern	0.028077	< 0.25	< 0.25	NC_043959.1:6444061	NC_043959.1	6444061	63264528	118958248	125402309	0.0111064525364431	1.95442463501651	0.00662926389965957	7.37076736216892
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:6869428	NC_043959.1	6869428	63264528	118958248	125827676	4.99781046829333e-08	7.30122021762436	1.37339195827591e-08	32.2246228015594
Modern	0.090681	< 0.25	< 0.25	NC_043959.1:6869428	NC_043959.1	6869428	63264528	118958248	125827676	4.99781046829333e-08	7.30122021762436	1.37339195827591e-08	32.2246228015594
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:7462589	NC_043959.1	7462589	63264528	118958248	126420837	0.00625527093256223	2.20375387510429	0.00341549854567445	8.5710514527714
Modern	0.023334	< 0.25	< 0.25	NC_043959.1:7462589	NC_043959.1	7462589	63264528	118958248	126420837	0.00625527093256223	2.20375387510429	0.00341549854567445	8.5710514527714
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:7462603	NC_043959.1	7462603	63264528	118958248	126420851	0.000107988501935987	3.96662248350923	4.30784069694946e-05	16.730692838931
Modern	0.043609	< 0.25	< 0.25	NC_043959.1:7462603	NC_043959.1	7462603	63264528	118958248	126420851	0.000107988501935987	3.96662248350923	4.30784069694946e-05	16.730692838931
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:7673139	NC_043959.1	7673139	63264528	118958248	126631387	0.0130328400055911	1.88496093621672	0.00794619807218936	7.04555991648706
Modern	0.029789	< 0.25	< 0.25	NC_043959.1:7673139	NC_043959.1	7673139	63264528	118958248	126631387	0.0130328400055911	1.88496093621672	0.00794619807218936	7.04555991648706
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:8275363	NC_043959.1	8275363	63264528	118958248	127233611	5.03634754553471e-08	7.29788430797245	1.38473276988723e-08	32.2086446679476
Modern	0.096447	< 0.25	< 0.25	NC_043959.1:8275363	NC_043959.1	8275363	63264528	118958248	127233611	5.03634754553471e-08	7.29788430797245	1.38473276988723e-08	32.2086446679476
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:8672623	NC_043959.1	8672623	63264528	118958248	127630871	2.44765493355371e-13	12.611249808347	4.64606799458721e-14	56.8741768518
Modern	0.107773	< 0.25	< 0.25	NC_043959.1:8672623	NC_043959.1	8672623	63264528	118958248	127630871	2.44765493355371e-13	12.611249808347	4.64606799458721e-14	56.8741768518
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:8672625	NC_043959.1	8672625	63264528	118958248	127630873	2.26957354986051e-15	14.6440557385519	3.87266712227714e-16	66.2999590446671
Modern	0.124483	< 0.25	< 0.25	NC_043959.1:8672625	NC_043959.1	8672625	63264528	118958248	127630873	2.26957354986051e-15	14.6440557385519	3.87266712227714e-16	66.2999590446671
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:8672721	NC_043959.1	8672721	63264528	118958248	127630969	7.21930465970162e-05	4.1415046302693	2.80563375603154e-05	17.5451644203483
Modern	0.031094	< 0.25	< 0.25	NC_043959.1:8672721	NC_043959.1	8672721	63264528	118958248	127630969	7.21930465970162e-05	4.1415046302693	2.80563375603154e-05	17.5451644203483
Historical	3e-06	< 0.25	< 0.25	NC_043959.1:9378580	NC_043959.1	9378580	63264528	118958248	128336828	5.25262429312037e-06	5.27962366206763	1.77754423635837e-06	22.8216239911834
Modern	0.059199	< 0.25	< 0.25	NC_043959.1:9378580	NC_043959.1	9378580	63264528	118958248	128336828	5.25262429312037e-06	5.27962366206763	1.77754423635837e-06	22.8216239911834
Historical	0.999991	> 0.75	> 0.75	NC_043959.1:9512298	NC_043959.1	9512298	63264528	118958248	128470546	8.59624758224853e-55	54.0656910847981	4.56897266137303e-56	248.874465327328
Modern	0.452287	0.25–0.75	0.25–0.75	NC_043959.1:9512298	NC_043959.1	9512298	63264528	118958248	128470546	8.59624758224853e-55	54.0656910847981	4.56897266137303e-56	248.874465327328
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:10107497	NC_043959.1	10107497	63264528	118958248	129065745	2.86093220723785e-45	44.5434924331319	1.86112725339149e-46	204.812139349779
Modern	0.333514	0.25–0.75	0.25–0.75	NC_043959.1:10107497	NC_043959.1	10107497	63264528	118958248	129065745	2.86093220723785e-45	44.5434924331319	1.86112725339149e-46	204.812139349779
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:10107499	NC_043959.1	10107499	63264528	118958248	129065747	0.000169425264769391	3.77102182699356	6.95231294702743e-05	15.8237828294353
Modern	0.032989	< 0.25	< 0.25	NC_043959.1:10107499	NC_043959.1	10107499	63264528	118958248	129065747	0.000169425264769391	3.77102182699356	6.95231294702743e-05	15.8237828294353
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:10107512	NC_043959.1	10107512	63264528	118958248	129065760	2.10779150682625e-56	55.676172349775	1.08416867585984e-57	256.327307879859
Modern	0.383718	0.25–0.75	0.25–0.75	NC_043959.1:10107512	NC_043959.1	10107512	63264528	118958248	129065760	2.10779150682625e-56	55.676172349775	1.08416867585984e-57	256.327307879859
Historical	0.999994	> 0.75	> 0.75	NC_043959.1:10107523	NC_043959.1	10107523	63264528	118958248	129065771	1.36092678379412e-183	182.866165238683	1.42369092529899e-185	844.057812698201
Modern	0.162011	< 0.25	< 0.25	NC_043959.1:10107523	NC_043959.1	10107523	63264528	118958248	129065771	1.36092678379412e-183	182.866165238683	1.42369092529899e-185	844.057812698201
Historical	6e-06	< 0.25	< 0.25	NC_043959.1:10107592	NC_043959.1	10107592	63264528	118958248	129065840	0.0215999414919955	1.66554742522583	0.013681107957235	6.07883351341769
Modern	0.009346	< 0.25	< 0.25	NC_043959.1:10107592	NC_043959.1	10107592	63264528	118958248	129065840	0.0215999414919955	1.66554742522583	0.013681107957235	6.07883351341769
Historical	6e-06	< 0.25	< 0.25	NC_043959.1:10107596	NC_043959.1	10107596	63264528	118958248	129065844	5.22228067314444e-16	15.28213979059	8.64756942794815e-17	69.2560401441187
Modern	0.08483	< 0.25	< 0.25	NC_043959.1:10107596	NC_043959.1	10107596	63264528	118958248	129065844	5.22228067314444e-16	15.28213979059	8.64756942794815e-17	69.2560401441187
Historical	5e-06	< 0.25	< 0.25	NC_043959.1:10107597	NC_043959.1	10107597	63264528	118958248	129065845	0.000461835057923817	3.33551310285028	0.00020292787320512	13.8037769461483
Modern	0.018784	< 0.25	< 0.25	NC_043959.1:10107597	NC_043959.1	10107597	63264528	118958248	129065845	0.000461835057923817	3.33551310285028	0.00020292787320512	13.8037769461483
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:10107649	NC_043959.1	10107649	63264528	118958248	129065897	5.17555552993294e-13	12.2860430273907	9.99899220883327e-14	55.3672229246375
Modern	0.107751	< 0.25	< 0.25	NC_043959.1:10107649	NC_043959.1	10107649	63264528	118958248	129065897	5.17555552993294e-13	12.2860430273907	9.99899220883327e-14	55.3672229246375
Historical	5e-06	< 0.25	< 0.25	NC_043959.1:10107776	NC_043959.1	10107776	63264528	118958248	129066024	1.90692546167894e-05	4.71966628242027	6.86506087111543e-06	20.2304731933262
Modern	0.04445	< 0.25	< 0.25	NC_043959.1:10107776	NC_043959.1	10107776	63264528	118958248	129066024	1.90692546167894e-05	4.71966628242027	6.86506087111543e-06	20.2304731933262
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:10456116	NC_043959.1	10456116	63264528	118958248	129414364	5.87231881011865e-11	10.2311903744617	1.2843691026405e-11	45.8381623514489
Modern	0.092165	< 0.25	< 0.25	NC_043959.1:10456116	NC_043959.1	10456116	63264528	118958248	129414364	5.87231881011865e-11	10.2311903744617	1.2843691026405e-11	45.8381623514489
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:10456174	NC_043959.1	10456174	63264528	118958248	129414422	1.84893062237882e-13	12.7330793846133	3.48569640989666e-14	57.4393151749708
Modern	0.096964	< 0.25	< 0.25	NC_043959.1:10456174	NC_043959.1	10456174	63264528	118958248	129414422	1.84893062237882e-13	12.7330793846133	3.48569640989666e-14	57.4393151749708
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:10456194	NC_043959.1	10456194	63264528	118958248	129414442	0.036920669105985	1.43273043694179	0.0238539371135675	5.10522120955108
Modern	0.012104	< 0.25	< 0.25	NC_043959.1:10456194	NC_043959.1	10456194	63264528	118958248	129414442	0.036920669105985	1.43273043694179	0.0238539371135675	5.10522120955108
Historical	5e-06	< 0.25	< 0.25	NC_043959.1:10456208	NC_043959.1	10456208	63264528	118958248	129414456	0.0021968369835621	2.65820216873544	0.00108089576362969	10.6835987865523
Modern	0.023151	< 0.25	< 0.25	NC_043959.1:10456208	NC_043959.1	10456208	63264528	118958248	129414456	0.0021968369835621	2.65820216873544	0.00108089576362969	10.6835987865523
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:10730678	NC_043959.1	10730678	63264528	118958248	129688926	0.0118342696783641	1.92685853827931	0.00712808609987939	7.24040596696776
Modern	0.028013	< 0.25	< 0.25	NC_043959.1:10730678	NC_043959.1	10730678	63264528	118958248	129688926	0.0118342696783641	1.92685853827931	0.00712808609987939	7.24040596696776
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:10730693	NC_043959.1	10730693	63264528	118958248	129688941	0.00705769162859833	2.1513373211707	0.00392308323555672	8.31907779530188
Modern	0.027532	< 0.25	< 0.25	NC_043959.1:10730693	NC_043959.1	10730693	63264528	118958248	129688941	0.00705769162859833	2.1513373211707	0.00392308323555672	8.31907779530188
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:10730755	NC_043959.1	10730755	63264528	118958248	129689003	0.00964782415607086	2.01557062070393	0.00564188186286084	7.66126866437843
Modern	0.023498	< 0.25	< 0.25	NC_043959.1:10730755	NC_043959.1	10730755	63264528	118958248	129689003	0.00964782415607086	2.01557062070393	0.00564188186286084	7.66126866437843
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:10730836	NC_043959.1	10730836	63264528	118958248	129689084	0.0040337192326936	2.39429433416873	0.00209012889273829	9.46865214823156
Modern	0.022175	< 0.25	< 0.25	NC_043959.1:10730836	NC_043959.1	10730836	63264528	118958248	129689084	0.0040337192326936	2.39429433416873	0.00209012889273829	9.46865214823156
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:11410709	NC_043959.1	11410709	63264528	118958248	130368957	0.000506750235477979	3.29520604082585	0.000224086253617089	13.6175052911126
Modern	0.016334	< 0.25	< 0.25	NC_043959.1:11410709	NC_043959.1	11410709	63264528	118958248	130368957	0.000506750235477979	3.29520604082585	0.000224086253617089	13.6175052911126
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:11410724	NC_043959.1	11410724	63264528	118958248	130368972	1.3070592372029e-09	8.88370472932278	3.15689687546271e-10	39.5750573926149
Modern	0.032178	< 0.25	< 0.25	NC_043959.1:11410724	NC_043959.1	11410724	63264528	118958248	130368972	1.3070592372029e-09	8.88370472932278	3.15689687546271e-10	39.5750573926149
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:11410741	NC_043959.1	11410741	63264528	118958248	130368989	0.000541412797413971	3.26647148299369	0.000240638373604604	13.4837501478418
Modern	0.016865	< 0.25	< 0.25	NC_043959.1:11410741	NC_043959.1	11410741	63264528	118958248	130368989	0.000541412797413971	3.26647148299369	0.000240638373604604	13.4837501478418
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:11503269	NC_043959.1	11503269	63264528	118958248	130461517	0.00745711715600526	2.12742903381602	0.00418253773097482	8.20281801836901
Modern	0.028034	< 0.25	< 0.25	NC_043959.1:11503269	NC_043959.1	11503269	63264528	118958248	130461517	0.00745711715600526	2.12742903381602	0.00418253773097482	8.20281801836901
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:11503270	NC_043959.1	11503270	63264528	118958248	130461518	0.00867455628329286	2.06175273079022	0.00498435641325077	7.88510573622887
Modern	0.02898	< 0.25	< 0.25	NC_043959.1:11503270	NC_043959.1	11503270	63264528	118958248	130461518	0.00867455628329286	2.06175273079022	0.00498435641325077	7.88510573622887
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:11503277	NC_043959.1	11503277	63264528	118958248	130461525	0.000827473080294725	3.08224612597475	0.000379625173478817	12.6299015286135
Modern	0.045377	< 0.25	< 0.25	NC_043959.1:11503277	NC_043959.1	11503277	63264528	118958248	130461525	0.000827473080294725	3.08224612597475	0.000379625173478817	12.6299015286135
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:11503324	NC_043959.1	11503324	63264528	118958248	130461572	0.00867058175292109	2.061951762546	0.00498185721779133	7.886012791685
Modern	0.027369	< 0.25	< 0.25	NC_043959.1:11503324	NC_043959.1	11503324	63264528	118958248	130461572	0.00867058175292109	2.061951762546	0.00498185721779133	7.886012791685
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:11503502	NC_043959.1	11503502	63264528	118958248	130461750	3.27524862683481e-07	6.48475572676716	9.69862287197855e-08	28.4332301105045
Modern	0.097195	< 0.25	< 0.25	NC_043959.1:11503502	NC_043959.1	11503502	63264528	118958248	130461750	3.27524862683481e-07	6.48475572676716	9.69862287197855e-08	28.4332301105045
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:11503578	NC_043959.1	11503578	63264528	118958248	130461826	4.08085147852957e-08	7.38924921096768	1.11198234056146e-08	32.6349303745727
Modern	0.111611	< 0.25	< 0.25	NC_043959.1:11503578	NC_043959.1	11503578	63264528	118958248	130461826	4.08085147852957e-08	7.38924921096768	1.11198234056146e-08	32.6349303745727
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:11504490	NC_043959.1	11504490	63264528	118958248	130462738	0.0130447662106726	1.88456369995392	0.00795444197420501	7.04370265046013
Modern	0.023538	< 0.25	< 0.25	NC_043959.1:11504490	NC_043959.1	11504490	63264528	118958248	130462738	0.0130447662106726	1.88456369995392	0.00795444197420501	7.04370265046013
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:11504541	NC_043959.1	11504541	63264528	118958248	130462789	0.0067575007660598	2.17021389639572	0.00373237568402687	8.40963509317301
Modern	0.024276	< 0.25	< 0.25	NC_043959.1:11504541	NC_043959.1	11504541	63264528	118958248	130462789	0.0067575007660598	2.17021389639572	0.00373237568402687	8.40963509317301
Historical	3e-06	< 0.25	< 0.25	NC_043959.1:11510580	NC_043959.1	11510580	63264528	118958248	130468828	0.000313283371816768	3.50406265561261	0.000134027428003411	14.5842876231536
Modern	0.039356	< 0.25	< 0.25	NC_043959.1:11510580	NC_043959.1	11510580	63264528	118958248	130468828	0.000313283371816768	3.50406265561261	0.000134027428003411	14.5842876231536
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:11549038	NC_043959.1	11549038	63264528	118958248	130507286	4.93043244415637e-05	4.30711498744197	1.87078082253921e-05	18.3165174916511
Modern	0.082485	< 0.25	< 0.25	NC_043959.1:11549038	NC_043959.1	11549038	63264528	118958248	130507286	4.93043244415637e-05	4.30711498744197	1.87078082253921e-05	18.3165174916511
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:11550582	NC_043959.1	11550582	63264528	118958248	130508830	0.00638721933390449	2.19468817013153	0.0034978187827609	8.52769777072555
Modern	0.025021	< 0.25	< 0.25	NC_043959.1:11550582	NC_043959.1	11550582	63264528	118958248	130508830	0.00638721933390449	2.19468817013153	0.0034978187827609	8.52769777072555
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:11550779	NC_043959.1	11550779	63264528	118958248	130509027	2.13809055523762e-05	4.6699739049237	7.74183867680216e-06	20.0005871967676
Modern	0.058233	< 0.25	< 0.25	NC_043959.1:11550779	NC_043959.1	11550779	63264528	118958248	130509027	2.13809055523762e-05	4.6699739049237	7.74183867680216e-06	20.0005871967676
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:11550809	NC_043959.1	11550809	63264528	118958248	130509057	7.33756377629711e-11	10.1344481109473	1.61651029819725e-11	45.3876432942864
Modern	0.102045	< 0.25	< 0.25	NC_043959.1:11550809	NC_043959.1	11550809	63264528	118958248	130509057	7.33756377629711e-11	10.1344481109473	1.61651029819725e-11	45.3876432942864
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:11550826	NC_043959.1	11550826	63264528	118958248	130509074	0.00576782084464246	2.23898823778092	0.00311652082960815	8.73796530079849
Modern	0.019948	< 0.25	< 0.25	NC_043959.1:11550826	NC_043959.1	11550826	63264528	118958248	130509074	0.00576782084464246	2.23898823778092	0.00311652082960815	8.73796530079849
Historical	8e-06	< 0.25	< 0.25	NC_043959.1:11550885	NC_043959.1	11550885	63264528	118958248	130509133	3.09991678950006e-08	7.50864996369669	8.35677299703959e-09	33.1902680385471
Modern	0.071142	< 0.25	< 0.25	NC_043959.1:11550885	NC_043959.1	11550885	63264528	118958248	130509133	3.09991678950006e-08	7.50864996369669	8.35677299703959e-09	33.1902680385471
Historical	5e-06	< 0.25	< 0.25	NC_043959.1:11551411	NC_043959.1	11551411	63264528	118958248	130509659	0.0063560988134478	2.19680935976523	0.00347813358686382	8.53796981837921
Modern	0.028208	< 0.25	< 0.25	NC_043959.1:11551411	NC_043959.1	11551411	63264528	118958248	130509659	0.0063560988134478	2.19680935976523	0.00347813358686382	8.53796981837921
Historical	5e-06	< 0.25	< 0.25	NC_043959.1:11551416	NC_043959.1	11551416	63264528	118958248	130509664	0.00696628182834824	2.15699895967672	0.00386638681338799	8.3455238034166
Modern	0.029188	< 0.25	< 0.25	NC_043959.1:11551416	NC_043959.1	11551416	63264528	118958248	130509664	0.00696628182834824	2.15699895967672	0.00386638681338799	8.3455238034166
Historical	5e-06	< 0.25	< 0.25	NC_043959.1:11551420	NC_043959.1	11551420	63264528	118958248	130509668	0.00944540965882672	2.02477920145737	0.00550544116805234	7.70544786672364
Modern	0.026202	< 0.25	< 0.25	NC_043959.1:11551420	NC_043959.1	11551420	63264528	118958248	130509668	0.00944540965882672	2.02477920145737	0.00550544116805234	7.70544786672364
